Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming_data,Sentiment,Prediksi_Sentimen,Kategori
2026-05-15 15:45:04,Minda Liah,1,kecewa. karna pengiriman terlalu lama. Dan sudah sekian kali dikecewakan toko. Tidak pernah ada komunikasi atau chat tapi toko online tidak bertanggung jawab. kalau tidak mau diambil orderan tidak perlu ada aplikasi. Dulu saya suka pakai Alfagift cepat tokonya amanah tapi sekarang keterlaluan. Kapok sudah pakai aplikasi ini.,kecewa karna pengiriman terlalu lama Dan sudah sekian kali dikecewakan toko Tidak pernah ada komunikasi atau chat tapi toko online tidak bertanggung jawab kalau tidak mau diambil orderan tidak perlu ada aplikasi Dulu saya suka pakai Alfagift cepat tokonya amanah tapi sekarang keterlaluan Kapok sudah pakai aplikasi ini,kecewa karna pengiriman terlalu lama dan sudah sekian kali dikecewakan toko tidak pernah ada komunikasi atau chat tapi toko online tidak bertanggung jawab kalau tidak mau diambil orderan tidak perlu ada aplikasi dulu saya suka pakai alfagift cepat tokonya amanah tapi sekarang keterlaluan kapok sudah pakai aplikasi ini,kecewa karena pengiriman terlalu lama dan sudah sekian kali dikecewakan toko tidak pernah ada komunikasi atau chat tapi toko online tidak bertanggung jawab kalau tidak mau diambil orderan tidak perlu ada aplikasi dulu saya suka pakai alfagift cepat tokonya amanah tapi sekarang keterlaluan kapok sudah pakai aplikasi ini,"['kecewa', 'karena', 'pengiriman', 'terlalu', 'lama', 'dan', 'sudah', 'sekian', 'kali', 'dikecewakan', 'toko', 'tidak', 'pernah', 'ada', 'komunikasi', 'atau', 'chat', 'tapi', 'toko', 'online', 'tidak', 'bertanggung', 'jawab', 'kalau', 'tidak', 'mau', 'diambil', 'orderan', 'tidak', 'perlu', 'ada', 'aplikasi', 'dulu', 'saya', 'suka', 'pakai', 'alfagift', 'cepat', 'tokonya', 'amanah', 'tapi', 'sekarang', 'keterlaluan', 'kapok', 'sudah', 'pakai', 'aplikasi', 'ini']","['kecewa', 'pengiriman', 'sekian', 'kali', 'dikecewakan', 'toko', 'komunikasi', 'chat', 'toko', 'online', 'bertanggung', 'diambil', 'orderan', 'aplikasi', 'suka', 'pakai', 'alfagift', 'cepat', 'tokonya', 'amanah', 'kapok', 'pakai', 'aplikasi']",kecewa kirim sekian kali kecewa toko komunikasi chat toko online tanggung ambil order aplikasi suka pakai alfagift cepat toko amanah kapok pakai aplikasi,Negatif,Negatif,Layanan Pengiriman
2026-05-15 14:47:22,Heni Nurlela,5,"apknya lebih mantep dari sebelah pokoknya, kecewa dikitlah ama kurirnya kadang kita kan gk bisa milih ya dan gk tau kalo alfagiftnya baru ada bbrp aja daerah saya, tiba-tiba kurirnya curhat kalo mesennya kejauhan cari yang lain aja, lah org gk bisa milih kita ya dan gk tau juga kalo cuma ada dikit soalnya alfa yg deket rumah lumayan banyak🥲",apknya lebih mantep dari sebelah pokoknya kecewa dikitlah ama kurirnya kadang kita kan gk bisa milih ya dan gk tau kalo alfagiftnya baru ada bbrp aja daerah saya tibatiba kurirnya curhat kalo mesennya kejauhan cari yang lain aja lah org gk bisa milih kita ya dan gk tau juga kalo cuma ada dikit soalnya alfa yg deket rumah lumayan banyak,apknya lebih mantep dari sebelah pokoknya kecewa dikitlah ama kurirnya kadang kita kan gk bisa milih ya dan gk tau kalo alfagiftnya baru ada bbrp aja daerah saya tibatiba kurirnya curhat kalo mesennya kejauhan cari yang lain aja lah org gk bisa milih kita ya dan gk tau juga kalo cuma ada dikit soalnya alfa yg deket rumah lumayan banyak,apknya lebih mantap dari sebelah pokoknya kecewa dikitlah sama kurirnya kadang kita kan tidak bisa memilih ya dan tidak tau kalau alfagiftnya baru ada beberapa saja daerah saya tibatiba kurirnya curhat kalau mesennya kejauhan cari yang lain saja lah orang tidak bisa memilih kita ya dan tidak tau juga kalau cuma ada dikit soalnya alfa yang dekat rumah lumayan banyak,"['apknya', 'lebih', 'mantap', 'dari', 'sebelah', 'pokoknya', 'kecewa', 'dikitlah', 'sama', 'kurirnya', 'kadang', 'kita', 'kan', 'tidak', 'bisa', 'memilih', 'ya', 'dan', 'tidak', 'tau', 'kalau', 'alfagiftnya', 'baru', 'ada', 'beberapa', 'saja', 'daerah', 'saya', 'tibatiba', 'kurirnya', 'curhat', 'kalau', 'mesennya', 'kejauhan', 'cari', 'yang', 'lain', 'saja', 'lah', 'orang', 'tidak', 'bisa', 'memilih', 'kita', 'ya', 'dan', 'tidak', 'tau', 'juga', 'kalau', 'cuma', 'ada', 'dikit', 'soalnya', 'alfa', 'yang', 'dekat', 'rumah', 'lumayan', 'banyak']","['apknya', 'mantap', 'sebelah', 'pokoknya', 'kecewa', 'dikitlah', 'kurirnya', 'kadang', 'memilih', 'ya', 'tau', 'alfagiftnya', 'daerah', 'tibatiba', 'kurirnya', 'curhat', 'mesennya', 'kejauhan', 'cari', 'orang', 'memilih', 'ya', 'tau', 'dikit', 'alfa', 'rumah', 'lumayan']",apknya mantap belah pokok kecewa dikit kurir kadang pilih ya tau alfagiftnya daerah tibatiba kurir curhat mesennya jauh cari orang pilih ya tau dikit alfa rumah lumayan,Positif,Positif,Layanan Pengiriman
2026-05-15 14:04:37,ZAinuddin Izai,5,Joss dah.promo2 nya,Joss dahpromo nya,joss dahpromo nya,joss dahpromo ya,"['joss', 'dahpromo', 'ya']","['joss', 'dahpromo', 'ya']",joss dahpromo ya,Positif,Positif,Promo & Voucher
2026-05-15 13:02:10,Fillah muhajiroh fillah,1,"oon jir, gada koneksi mulu padahal wifi gw pake wifi nasa. ga worth it bngt, mending beli ke indomart aja woi",oon jir gada koneksi mulu padahal wifi gw pake wifi nasa ga worth it bngt mending beli ke indomart aja woi,oon jir gada koneksi mulu padahal wifi gw pake wifi nasa ga worth it bngt mending beli ke indomart aja woi,oon jir gada koneksi mulu padahal wifi gue pakai wifi nasa tidak worth itu banget mending beli ke indomart saja woi,"['oon', 'jir', 'gada', 'koneksi', 'mulu', 'padahal', 'wifi', 'gue', 'pakai', 'wifi', 'nasa', 'tidak', 'worth', 'itu', 'banget', 'mending', 'beli', 'ke', 'indomart', 'saja', 'woi']","['oon', 'jir', 'gada', 'koneksi', 'mulu', 'wifi', 'gue', 'pakai', 'wifi', 'nasa', 'worth', 'banget', 'mending', 'beli', 'indomart', 'woi']",oon jir gada koneksi mulu wifi gue pakai wifi nasa worth banget mending beli indomart woi,Negatif,Negatif,Umum
2026-05-15 12:28:30,Ika Nada,1,aplikasinya sering eror dan lemot,aplikasinya sering eror dan lemot,aplikasinya sering eror dan lemot,aplikasinya sering eror dan lemot,"['aplikasinya', 'sering', 'eror', 'dan', 'lemot']","['aplikasinya', 'eror', 'lemot']",aplikasi eror lot,Negatif,Negatif,Aplikasi & Bug
2026-05-15 11:44:13,Elsa Simamora,1,"jelek bangat aplikasinya, pengantarannya lama bangat nunggu berjam jam, saat di chat penjualnya banyak bangat alasannya dari ban nya yang bocor lah, chat nya yang tenggelam lah padahl saya spam terus tapi chat nya bisa tenggelam lawak. dan ban bocor masak berjam jam hanya bagusin ban motor akhirnya saya gak jadi pesan tapi dana lama bangat pengembaliannya. lebih dari 1 minggu dana saya tidak di kembalikan penjualnya sangat slow respon gak logis alasan untuk kembaliin dananya.",jelek bangat aplikasinya pengantarannya lama bangat nunggu berjam jam saat di chat penjualnya banyak bangat alasannya dari ban nya yang bocor lah chat nya yang tenggelam lah padahl saya spam terus tapi chat nya bisa tenggelam lawak dan ban bocor masak berjam jam hanya bagusin ban motor akhirnya saya gak jadi pesan tapi dana lama bangat pengembaliannya lebih dari  minggu dana saya tidak di kembalikan penjualnya sangat slow respon gak logis alasan untuk kembaliin dananya,jelek bangat aplikasinya pengantarannya lama bangat nunggu berjam jam saat di chat penjualnya banyak bangat alasannya dari ban nya yang bocor lah chat nya yang tenggelam lah padahl saya spam terus tapi chat nya bisa tenggelam lawak dan ban bocor masak berjam jam hanya bagusin ban motor akhirnya saya gak jadi pesan tapi dana lama bangat pengembaliannya lebih dari  minggu dana saya tidak di kembalikan penjualnya sangat slow respon gak logis alasan untuk kembaliin dananya,jelek banget aplikasinya pengantarannya lama banget menunggu berjam jam saat di chat penjualnya banyak banget alasannya dari ban ya yang bocor lah chat ya yang tenggelam lah padahal saya spam terus tapi chat ya bisa tenggelam lawak dan ban bocor masak berjam jam hanya bagusin ban motor akhirnya saya tidak jadi pesan tapi dana lama banget pengembaliannya lebih dari minggu dana saya tidak di kembalikan penjualnya sangat slow respon tidak logis alasan untuk kembaliin dananya,"['jelek', 'banget', 'aplikasinya', 'pengantarannya', 'lama', 'banget', 'menunggu', 'berjam', 'jam', 'saat', 'di', 'chat', 'penjualnya', 'banyak', 'banget', 'alasannya', 'dari', 'ban', 'ya', 'yang', 'bocor', 'lah', 'chat', 'ya', 'yang', 'tenggelam', 'lah', 'padahal', 'saya', 'spam', 'terus', 'tapi', 'chat', 'ya', 'bisa', 'tenggelam', 'lawak', 'dan', 'ban', 'bocor', 'masak', 'berjam', 'jam', 'hanya', 'bagusin', 'ban', 'motor', 'akhirnya', 'saya', 'tidak', 'jadi', 'pesan', 'tapi', 'dana', 'lama', 'banget', 'pengembaliannya', 'lebih', 'dari', 'minggu', 'dana', 'saya', 'tidak', 'di', 'kembalikan', 'penjualnya', 'sangat', 'slow', 'respon', 'tidak', 'logis', 'alasan', 'untuk', 'kembaliin', 'dananya']","['jelek', 'banget', 'aplikasinya', 'pengantarannya', 'banget', 'menunggu', 'berjam', 'jam', 'chat', 'penjualnya', 'banget', 'alasannya', 'ban', 'ya', 'bocor', 'chat', 'ya', 'tenggelam', 'spam', 'chat', 'ya', 'tenggelam', 'lawak', 'ban', 'bocor', 'masak', 'berjam', 'jam', 'bagusin', 'ban', 'motor', 'pesan', 'dana', 'banget', 'pengembaliannya', 'minggu', 'dana', 'kembalikan', 'penjualnya', 'slow', 'respon', 'logis', 'alasan', 'kembaliin', 'dananya']",jelek banget aplikasi antar banget tunggu jam jam chat jual banget alas ban ya bocor chat ya tenggelam spam chat ya tenggelam lawak ban bocor masak jam jam bagusin ban motor pesan dana banget kembali minggu dana kembali jual slow respon logis alas kembaliin dana,Negatif,Negatif,Layanan Pengiriman
2026-05-15 11:19:40,Yadi Suryadina,1,Produk lengkap dan berkualitas🥰,Produk lengkap dan berkualitas,produk lengkap dan berkualitas,produk lengkap dan berkualitas,"['produk', 'lengkap', 'dan', 'berkualitas']","['produk', 'lengkap', 'berkualitas']",produk lengkap kualitas,Negatif,Negatif,Umum
2026-05-15 10:54:33,Ibnu,1,apa sih maksa bgt aktifkan lokasi tolol.. orang cuma pengen liat harga juga,apa sih maksa bgt aktifkan lokasi tolol orang cuma pengen liat harga juga,apa sih maksa bgt aktifkan lokasi tolol orang cuma pengen liat harga juga,apa sih maksa banget aktifkan lokasi tolol orang cuma pengin lihat harga juga,"['apa', 'sih', 'maksa', 'banget', 'aktifkan', 'lokasi', 'tolol', 'orang', 'cuma', 'pengin', 'lihat', 'harga', 'juga']","['sih', 'maksa', 'banget', 'aktifkan', 'lokasi', 'tolol', 'orang', 'pengin', 'lihat', 'harga']",sih maksa banget aktif lokasi tolol orang pengin lihat harga,Negatif,Negatif,Umum
2026-05-15 09:59:01,Bocah Bolang,1,"parah poin org main dihangusin begitu aja,auto unistall",parah poin org main dihangusin begitu ajaauto unistall,parah poin org main dihangusin begitu ajaauto unistall,parah poin orang main dihangusin begitu ajaauto unistall,"['parah', 'poin', 'orang', 'main', 'dihangusin', 'begitu', 'ajaauto', 'unistall']","['parah', 'poin', 'orang', 'main', 'dihangusin', 'ajaauto', 'unistall']",parah poin orang main dihangusin ajaauto unistall,Negatif,Negatif,Poin & Reward
2026-05-15 09:10:09,agus budi Prasetiya,1,"ku tutup/hapus akun,walau masih ada transaksi belum di kirim chat cs Ndak ada solusi karna salah waktu pengiriman jam.. yang melayani cuma both bikin emosi",ku tutuphapus akunwalau masih ada transaksi belum di kirim chat cs Ndak ada solusi karna salah waktu pengiriman jam yang melayani cuma both bikin emosi,ku tutuphapus akunwalau masih ada transaksi belum di kirim chat cs ndak ada solusi karna salah waktu pengiriman jam yang melayani cuma both bikin emosi,ku tutuphapus akunwalau masih ada transaksi belum di kirim chat cs indak ada solusi karena salah waktu pengiriman jam yang melayani cuma both bikin emosi,"['ku', 'tutuphapus', 'akunwalau', 'masih', 'ada', 'transaksi', 'belum', 'di', 'kirim', 'chat', 'cs', 'indak', 'ada', 'solusi', 'karena', 'salah', 'waktu', 'pengiriman', 'jam', 'yang', 'melayani', 'cuma', 'both', 'bikin', 'emosi']","['ku', 'tutuphapus', 'akunwalau', 'transaksi', 'kirim', 'chat', 'cs', 'indak', 'solusi', 'salah', 'pengiriman', 'jam', 'melayani', 'both', 'bikin', 'emosi']",ku tutuphapus akunwalau transaksi kirim chat cs indak solusi salah kirim jam layan both bikin emosi,Negatif,Negatif,Login & Akun
2026-05-15 08:50:32,Muhammad Fauzan,1,"sebenarnya udah sering kayak gini tapi saya sabar terus, kali ini saya nggak akan biarkan lebih banyak korban. pesanan saya tertukar terus saya hubungi pihak Alfamart nya malah nggak ada respon, masalahnya saya nggak mau zolim sama orang yg tertukar pesannya sama saya apalagi pesanannya Bean spot. memang nggak semua Alfamart begini tapi tolong pecat aja karyawan Alfamart dekat saya, nggak becus dia kerjanya",sebenarnya udah sering kayak gini tapi saya sabar terus kali ini saya nggak akan biarkan lebih banyak korban pesanan saya tertukar terus saya hubungi pihak Alfamart nya malah nggak ada respon masalahnya saya nggak mau zolim sama orang yg tertukar pesannya sama saya apalagi pesanannya Bean spot memang nggak semua Alfamart begini tapi tolong pecat aja karyawan Alfamart dekat saya nggak becus dia kerjanya,sebenarnya udah sering kayak gini tapi saya sabar terus kali ini saya nggak akan biarkan lebih banyak korban pesanan saya tertukar terus saya hubungi pihak alfamart nya malah nggak ada respon masalahnya saya nggak mau zolim sama orang yg tertukar pesannya sama saya apalagi pesanannya bean spot memang nggak semua alfamart begini tapi tolong pecat aja karyawan alfamart dekat saya nggak becus dia kerjanya,sebenarnya sudah sering kayak begini tapi saya sabar terus kali ini saya tidak akan biarkan lebih banyak korban pesanan saya tertukar terus saya hubungi pihak alfamart ya malah tidak ada respon masalahnya saya tidak mau zolim sama orang yang tertukar pesannya sama saya apalagi pesanannya bean spot memang tidak semua alfamart begini tapi tolong pecat saja karyawan alfamart dekat saya tidak becus dia kerjanya,"['sebenarnya', 'sudah', 'sering', 'kayak', 'begini', 'tapi', 'saya', 'sabar', 'terus', 'kali', 'ini', 'saya', 'tidak', 'akan', 'biarkan', 'lebih', 'banyak', 'korban', 'pesanan', 'saya', 'tertukar', 'terus', 'saya', 'hubungi', 'pihak', 'alfamart', 'ya', 'malah', 'tidak', 'ada', 'respon', 'masalahnya', 'saya', 'tidak', 'mau', 'zolim', 'sama', 'orang', 'yang', 'tertukar', 'pesannya', 'sama', 'saya', 'apalagi', 'pesanannya', 'bean', 'spot', 'memang', 'tidak', 'semua', 'alfamart', 'begini', 'tapi', 'tolong', 'pecat', 'saja', 'karyawan', 'alfamart', 'dekat', 'saya', 'tidak', 'becus', 'dia', 'kerjanya']","['kayak', 'sabar', 'kali', 'biarkan', 'korban', 'pesanan', 'tertukar', 'hubungi', 'alfamart', 'ya', 'respon', 'zolim', 'orang', 'tertukar', 'pesannya', 'pesanannya', 'bean', 'spot', 'alfamart', 'tolong', 'pecat', 'karyawan', 'alfamart', 'becus', 'kerjanya']",kayak sabar kali biar korban pesan tukar hubung alfamart ya respon zolim orang tukar pesan pesan bean spot alfamart tolong pecat karyawan alfamart becus kerja,Negatif,Negatif,Customer Service
2026-05-15 08:31:29,Fajar Sanjaya Putra,3,"mohon maaf saya beri b3 dulu ya, karena kadang bagus kadang engga... ada notif seperti ""pelanggan meminta penundaan pengiriman"", padahal saya ga merasa menunda. silahkan diperbaiki lagi ya. kalau sudah ada peningkatan nanti aaya naikan juga ulasanya, thanks",mohon maaf saya beri b dulu ya karena kadang bagus kadang engga ada notif seperti pelanggan meminta penundaan pengiriman padahal saya ga merasa menunda silahkan diperbaiki lagi ya kalau sudah ada peningkatan nanti aaya naikan juga ulasanya thanks,mohon maaf saya beri b dulu ya karena kadang bagus kadang engga ada notif seperti pelanggan meminta penundaan pengiriman padahal saya ga merasa menunda silahkan diperbaiki lagi ya kalau sudah ada peningkatan nanti aaya naikan juga ulasanya thanks,mohon maaf saya beri b dulu ya karena kadang bagus kadang tidak ada notif seperti pelanggan meminta penundaan pengiriman padahal saya tidak merasa menunda silakan diperbaiki lagi ya kalau sudah ada peningkatan nanti aaya naikan juga ulasanya thanks,"['mohon', 'maaf', 'saya', 'beri', 'b', 'dulu', 'ya', 'karena', 'kadang', 'bagus', 'kadang', 'tidak', 'ada', 'notif', 'seperti', 'pelanggan', 'meminta', 'penundaan', 'pengiriman', 'padahal', 'saya', 'tidak', 'merasa', 'menunda', 'silakan', 'diperbaiki', 'lagi', 'ya', 'kalau', 'sudah', 'ada', 'peningkatan', 'nanti', 'aaya', 'naikan', 'juga', 'ulasanya', 'thanks']","['mohon', 'maaf', 'b', 'ya', 'kadang', 'bagus', 'kadang', 'notif', 'pelanggan', 'penundaan', 'pengiriman', 'menunda', 'silakan', 'diperbaiki', 'ya', 'peningkatan', 'aaya', 'naikan', 'ulasanya', 'thanks']",mohon maaf b ya kadang bagus kadang notif langgan tunda kirim tunda sila baik ya tingkat aaya naik ulasanya thanks,Negatif,Negatif,Layanan Pengiriman
2026-05-15 07:25:15,Camryn Knox,1,"gimana sih mau bayar pas pencet tombol bayar tapi gabisa masukin pin nya, aneh bgt capek",gimana sih mau bayar pas pencet tombol bayar tapi gabisa masukin pin nya aneh bgt capek,gimana sih mau bayar pas pencet tombol bayar tapi gabisa masukin pin nya aneh bgt capek,bagaimana sih mau bayar pas pencet tombol bayar tapi gabisa memasuki pin ya aneh banget capek,"['bagaimana', 'sih', 'mau', 'bayar', 'pas', 'pencet', 'tombol', 'bayar', 'tapi', 'gabisa', 'memasuki', 'pin', 'ya', 'aneh', 'banget', 'capek']","['sih', 'bayar', 'pas', 'pencet', 'tombol', 'bayar', 'gabisa', 'memasuki', 'pin', 'ya', 'aneh', 'banget', 'capek']",sih bayar pas pencet tombol bayar gabisa pasuk pin ya aneh banget capek,Negatif,Negatif,Login & Akun
2026-05-15 06:56:34,Minmin Chichii,2,bagus sebenernya bermanfaat juga tpi apk nya suka bermasalah sekarang aja gabisa pake apk ini udah nyoba login lgi malah bermasalah gitu kecewa sih,bagus sebenernya bermanfaat juga tpi apk nya suka bermasalah sekarang aja gabisa pake apk ini udah nyoba login lgi malah bermasalah gitu kecewa sih,bagus sebenernya bermanfaat juga tpi apk nya suka bermasalah sekarang aja gabisa pake apk ini udah nyoba login lgi malah bermasalah gitu kecewa sih,bagus sebenarnya bermanfaat juga tapi apk ya suka bermasalah sekarang saja gabisa pakai apk ini sudah mencoba login lagi malah bermasalah begitu kecewa sih,"['bagus', 'sebenarnya', 'bermanfaat', 'juga', 'tapi', 'apk', 'ya', 'suka', 'bermasalah', 'sekarang', 'saja', 'gabisa', 'pakai', 'apk', 'ini', 'sudah', 'mencoba', 'login', 'lagi', 'malah', 'bermasalah', 'begitu', 'kecewa', 'sih']","['bagus', 'bermanfaat', 'apk', 'ya', 'suka', 'bermasalah', 'gabisa', 'pakai', 'apk', 'mencoba', 'login', 'bermasalah', 'kecewa', 'sih']",bagus manfaat apk ya suka masalah gabisa pakai apk coba login masalah kecewa sih,Negatif,Negatif,Login & Akun
